Temperature,Moisture,Rainfall,PH,Nitrogen,Phosphorous,Potassium,Carbon,Soil_Acidic Soil,Soil_Alkaline Soil,Soil_Loamy Soil,Soil_Neutral Soil,Soil_Peaty Soil,Crop_Adzuki Beans,Crop_Black gram,Crop_Chickpea,Crop_Coconut,Crop_Coffee,Crop_Cotton,Crop_Ground Nut,Crop_Jute,Crop_Kidney Beans,Crop_Lentil,Crop_Moth Beans,Crop_Mung Bean,Crop_Peas,Crop_Pigeon Peas,Crop_Rubber,Crop_Sugarcane,Crop_Tea,Crop_Tobacco,Crop_apple,Crop_banana,Crop_grapes,Crop_maize,Crop_mango,Crop_millet,Crop_muskmelon,Crop_orange,Crop_papaya,Crop_pomegranate,Crop_rice,Crop_watermelon,Crop_wheat,Fertilizer_Balanced NPK Fertilizer,Fertilizer_Compost,Fertilizer_DAP,Fertilizer_General Purpose Fertilizer,Fertilizer_Gypsum,Fertilizer_Lime,Fertilizer_Muriate of Potash,Fertilizer_Organic Fertilizer,Fertilizer_Urea,Fertilizer_Water Retaining Fertilizer
29.872891229602345,0.6746960769844564,101.80126252837998,6.096144654144199,70.4059782763079,14.527928380122043,65.2364632537863,2.130343253424349,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53.09697150117344,0.4554232734471991,3.339403974170196,6.919701001010919,59.87391569743337,46.60193708728555,69.44232374446948,1.735446002175736,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.88908619030763,0.6982701723392498,167.96245180961603,7.672988579218722,67.92134651980587,109.36455310894596,13.722795316032457,-0.0356486838267157,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
32.61385156768876,0.5987276456377776,102.33246240981369,5.112486946668101,65.3470050474017,106.1983922401473,42.5382637889067,1.18700882161066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.83452375306075,0.5496464544136821,229.2256255142863,5.066605999123253,66.67010133731554,47.36668703753152,49.43236108479092,1.8945226975327565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.08989299620853,0.6095112337668745,112.26992468644826,6.331274525489683,64.86837349122217,58.66582517023795,65.84126859544021,1.157064911926191,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.59235605914606,0.674511294993994,-30.824492741817053,7.067111869242099,63.50231746774117,30.571148071501696,64.123094286012,2.056240665057404,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
50.1594787019261,0.7521990088323628,77.44623798002057,7.720365186772915,58.67162549675122,61.66402649072845,58.32781509846038,2.259417119314502,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34.23875097399212,0.5124583495309681,187.28683912685423,6.588185447152502,47.099147304718606,38.84587890243691,43.71375312199039,1.197521223760679,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26.32243181278834,0.4940020136041754,58.700793169009366,6.211527639860371,56.33105976922196,58.19180655423692,58.02524711830991,2.4532861476957017,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.468775956579467,0.5314328860035697,71.17083340783803,7.275762330719031,55.92886049743424,107.98874046547785,84.11782475026864,1.7080299902804237,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.923281442992927,0.8554215524383656,115.97422455571882,6.94384300834783,60.72517317041834,88.85529119259012,111.96930697096532,1.0746574999953376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.46213673194695,0.6805044974826088,95.27902460652577,6.040806172465724,63.708234145299066,68.40306983789709,46.03743498916139,2.315714242232115,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
33.52880767741957,0.5870907609366648,143.2326205949444,4.21305365170895,64.77502269432975,122.62057538824617,4.43139225163177,1.608641053973264,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.08965670239795,0.7666530431162148,300.93952702310213,6.671644482754406,54.236859756346746,49.04256055535005,70.6410364042672,0.9090659254498848,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
36.89086040976746,0.7354918775097821,214.69082776171192,6.353719166301897,63.346109172171744,73.46927343260421,132.09968984591822,2.1518914945045022,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.197923177494311,0.572929755270852,166.94849333709686,6.58366659287508,54.07228845196422,78.25182483012684,105.08618564723288,1.3069184388768569,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26.192711988712198,0.4050136427219231,52.72088133916091,7.423844119689045,55.00757405891408,79.05511009095504,51.30595100479511,1.150343492294982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.937086184917447,0.487614085319382,108.89243664325944,6.1376277019169,57.37004940413341,64.16263967250833,46.05839070799812,0.5665567681617585,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
22.80880046582478,0.4031337825268349,58.5091078806115,6.554443975702939,54.79744006018591,64.69892456980904,157.73284996392147,2.288919055504889,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.401683980343595,0.6734452361352048,109.72671673434284,6.225432613526601,42.77938510747978,122.04636349026651,62.00133773674924,1.966798262215024,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
23.972303653622955,0.4422114848931547,201.6502436114138,6.350015886326583,74.10715869718857,89.72072798333228,110.57771017396418,2.1044407035112305,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.17804764970631,0.4307706843679358,99.60327576096104,5.870078385182553,63.71396699350995,54.76966154159364,80.87774610186415,1.2344714615364227,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
33.21571863391718,0.6977828091511618,39.15565108780177,5.077846967748484,59.88211905703575,64.31603237498881,108.67902181087833,1.655849689337678,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5.912095165298602,0.5094602049856961,112.24014374048616,6.072907231773814,64.13251348843514,107.57477423635444,87.97832951793802,1.451787223636405,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
44.14839053971174,0.5785811124479026,78.04373050858123,6.211147411813963,64.20652523683253,82.54365415385858,57.40631163401587,2.2163310818084185,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.836124457411756,0.5614305277476194,141.4640588052738,5.345666867942201,73.88822767795914,96.45288651052068,127.25607261780604,0.5287993011434541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25.713243949573027,0.5179284569552041,66.98125372043413,6.708812071316092,59.14251026873815,70.40282368635691,61.49141673543445,2.0442415070483864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
13.218183651689577,0.6398210853481163,128.14698150593665,4.762129110096936,66.8739851732588,58.50398223981684,15.728242055779958,2.215617331675241,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.79115480622381,0.3996519130896942,70.42169657052744,6.014019437873873,55.437232463671535,50.4948288731004,49.93900462274778,2.0411539023995,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.91187090226085,0.6819741588840447,292.6570773493676,4.746126790455328,73.9507722054939,30.804754194050428,64.31217113521456,2.413768223086324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
19.048757071800168,0.4530170134131005,111.92247114729288,5.927551524664495,54.36953364192955,26.69037805510429,50.26772979128756,0.9819600014008484,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.85211052076465,0.6268566505029632,135.19812962654015,7.133421314360806,59.64423034046034,79.79105409791903,78.91941278221314,1.1372709795588398,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22.34502640525652,0.402853247866993,175.77676482322988,6.348159339208192,65.3392192917104,63.88984554037405,74.62301816176203,1.2478697549577986,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24.02414314062937,0.6873143694174696,87.18443666444641,5.638063482259918,61.16977506453552,56.62153535043922,53.91971864334855,2.28430763382031,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.0292084107427,0.6812771561500307,202.76172189057493,8.140539485818744,64.82635854074283,119.17740816067914,17.012793437152105,1.149203890799485,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
23.647445113722224,0.3931483220545921,91.54558417025136,7.226680153206991,54.33699732273781,138.04420042862455,133.7972424343294,2.446160023551617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
19.159389796656843,0.5161143603706366,100.6956643418551,6.137219930217809,52.76207196927833,31.664846591045062,59.89805577976411,1.039436920018172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.37911957739165,0.4825879653302286,222.41889180240491,6.6596615083393855,78.45675046637521,119.38602508766488,143.43473546880858,1.9521795145221252,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26.28524540561177,0.9233303508030536,68.45718686963819,6.366948732250635,77.65367526657748,84.91280234726774,41.02035649632786,1.8696269424036431,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
27.971624531388663,0.4645213897975711,62.67004394923857,7.081821711515916,55.4467879042611,155.68999148269918,105.77115426770118,2.0086172550815355,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
22.09098709480902,0.6042924969519975,101.30400408124116,7.251951875694025,60.4558150074829,120.6436223717253,96.68628811570098,2.14403146113201,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14.104728490907458,0.9733258922157008,41.00524740912574,6.572433190818988,50.03852603591401,29.5056303917439,52.4070902334086,0.7539868637029962,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
30.573786913749014,0.5992659456671777,84.97971806099318,5.093314852906077,51.88964986475544,124.7538778379663,117.64247702220094,2.3394854387437074,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24.38916726016838,0.7561679973553856,3.97955452909794,5.642531453117221,63.99551090483773,144.86212564144358,57.4822521876553,1.57548385634887,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.10425772815788,0.6456245953080677,133.52780771011638,5.318106872300596,63.33523549806242,127.06270232520724,89.2407268961442,1.809225180239824,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
27.341642250967634,0.744847514738896,217.9783918650804,5.465910260121373,67.67765448098123,32.290295305673446,53.48527585750088,1.0777594557419072,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.414210599555197,0.2243381825432526,68.77655960439719,7.048138134097484,50.75356069266666,77.61144057425386,131.03552536995167,2.551723002640422,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
37.00276242724896,0.336411432784334,45.68340955189814,7.818088197211946,71.64092087233035,54.42314987701562,42.67219440878847,0.6486561013824348,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
26.45774059655037,0.4910030270678293,53.3286430060825,6.175726074234008,55.74420949471158,57.555859194583626,59.01836812352461,2.4433096016999296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31.192165157564464,0.9816146411506956,368.28477505940174,5.362190466190239,91.64569818993417,49.80940555161288,85.06837867863567,1.861522854053852,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.90318394247151,0.7654508584129553,161.9428750806737,6.217824011939267,61.72437918133721,127.99971855041667,68.54739445245313,1.3548186721918138,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
22.189450093792637,0.8622733998037615,219.86939456817964,7.331916036219013,55.48868134226913,186.54745032384963,106.05337910182202,2.1470024278611737,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
27.339337604037176,0.7451913878233173,123.36415596484352,3.9485036881216233,56.17727256276371,100.643716337703,105.87218311484328,0.7579593767909204,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.463390004882569,0.7754956689955613,97.43186161760804,7.843148493561035,60.06809238529068,35.85937363056396,56.92749646385435,0.8999575068293463,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.664517667014863,0.6222463755688401,214.2876500520101,6.318837469226044,55.55819296640148,75.29436190752166,53.837575991226096,1.5593434929027097,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28.200026576926696,0.6879629971559951,-55.2128364953256,6.608667361813593,59.74716220969966,80.20878212513678,63.097693848104406,2.0566568504467213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41.64509476534088,0.5715017449660514,-3.114883995293675,6.980750298691098,48.062470841706734,41.886237624183416,17.888648502637487,1.60702342085143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24.35175483929367,0.5634770515161379,103.94723199020532,8.105922809924866,65.56018594744812,46.996369426731015,54.27321620989377,1.68925961023128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
29.85229940047536,0.7001396581354808,111.18137663537634,5.478764129253045,63.61185194860729,95.3304879774134,67.7528551546011,1.907553699129717,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.73299858950452,0.5851568285065992,45.4052458228798,6.45705637142012,56.4467242750512,29.33217106797793,48.97908142921038,0.5299603437023569,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
30.286659361857613,0.5612115408233391,245.31933579243375,7.031247412868403,68.97454441144819,86.6621711336103,81.94409894539561,0.9812006027503816,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24.10976790743381,0.4242057976521829,40.14785858454445,7.085082017965505,49.29756506518965,56.409076430767534,45.07063698441623,2.2750996474719214,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
51.91843952994586,0.4370710356892204,67.76533422588061,6.9339315736921945,62.12378949660248,37.24758224571544,108.8850471313552,1.061508220416475,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
36.7208098284747,0.5815512871071393,34.96625278275072,7.57630590171772,67.98121020686283,123.97029686888084,82.27927593212421,0.8429207834639095,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25.27308804138758,0.7919849742319665,201.25790979221216,4.904917539826764,65.43549901894608,168.1762181818736,59.267536013333206,1.6821374032572416,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20.882809071502688,0.5081303098082176,56.41665605475029,6.112864221066224,55.501809906758616,50.22571523857963,60.42071948897671,1.3328853339477331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21.815440191157982,0.3999390614824153,117.35207925579012,6.706485792428963,64.43344390833529,91.56727896269692,72.68380100383143,1.1831831208361103,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16.62351739934398,0.3202834911454575,210.47863796677973,7.116065997234693,58.37266639253166,68.91475079260076,133.68464116761,3.144278578917503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.073807897442883,0.5336546448291042,109.29240260859254,6.247963836335823,56.08895757378916,66.01063740110035,54.738914607506686,1.6725045280153603,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18.412007395222563,0.7613621532506417,211.71986430104616,5.624640495049696,57.32817930026088,42.279400429963246,64.27203933642836,2.0591719908253503,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
22.541208553944838,0.728542606099899,49.415583755802,7.645608227333765,51.48304398810307,47.29034896062158,51.70019956910564,2.364890911911805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.80693643324489,0.715417117672014,24.21947210533171,6.722084437751298,52.78881618124496,111.52130040028074,62.28178668326209,0.6571504654070269,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
19.446136927627887,0.6757121257395791,128.15890076562724,5.466559522366266,59.51817251296248,112.68643802519976,72.93435077765815,1.9989071486747,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25.424060370100594,0.8356427194096779,10.697823123884682,6.375974305847171,55.22666880525686,99.01390612710766,56.762310642965815,2.777358544098715,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
42.43936204775497,0.6028101004116057,81.72668735840013,6.314699680357735,54.93163633693555,105.74603264648766,76.44388352840556,1.370007213469595,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
41.1766182340383,0.1775149980296634,135.83613039207214,5.223772543812356,63.54924781618956,28.69150415001394,59.69805326924689,1.0974204661330969,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20.730392240562352,0.9010665304812084,163.98329421571006,7.387768866951332,74.35132900640498,38.133437761583785,78.16421590718967,1.6510243950545074,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
26.16535248326621,0.8132835012442066,307.2021499760461,5.740268150251542,60.22757277143272,116.3540551187752,49.512007347743385,1.6353236893363086,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.594487692386355,0.4106841588331974,123.61274194316884,7.476040340308506,58.312229557660174,64.86985042023424,67.31701592555414,1.8887340186588653,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27.299352590633827,0.7186739304210131,97.33323668628664,8.023813361092381,59.1401947713594,59.38984275774179,54.0860052301511,2.239419672250585,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.643647419966502,0.4380544352027481,310.6695911174337,5.659513545695426,51.65756857021886,39.36812440623061,57.24911117177894,1.5149782041645443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.909386940762136,0.5555218639487614,201.2259654195244,6.302933972298496,65.56302687619586,26.575172175408937,26.90188169118548,1.380600745324888,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24.68026808805498,0.5547540734998413,138.3852270186969,5.700197889793633,35.24717861317296,53.04751742921432,59.68163992861825,1.8292250191197332,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34.19460798944051,0.8449604163900706,118.08940086792624,6.866951575850985,76.3987733912345,24.55312399864081,104.94254877083328,1.838235746205508,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
